topology,iteration,alg,lambda,primal_error,dual_residual,real_primal_residual,real_dual_residual,objective,total_communication,root_communication,maxnodeiters,max_communication,optimal_value
1,19,hADMM,2.0e-5,9.421292127030787,0.00021277651896955962,0.00021277651896955962,0.031143821666536065,27942.444867229908,494.0,38.0,66,396,25018.622314715096
1,20,hADMM,2.0e-5,9.339629549555044,0.00021076871615022252,0.00021076871615022252,0.031057206960495964,27854.98138868496,520.0,40.0,66,396,25018.622314715096
1,21,hADMM,2.0e-5,9.259024222918782,0.00020879024983677663,0.00020879024983677663,0.030971251700629976,27768.208511397483,546.0,42.0,66,396,25018.622314715096
1,22,hADMM,2.0e-5,9.179499557263414,0.0002068405399013873,0.0002068405399013873,0.03088594074828399,27682.115803669523,572.0,44.0,66,396,25018.622314715096
1,23,hADMM,2.0e-5,9.101080225386852,0.0002049190201286466,0.0002049190201286466,0.03080125926527444,27596.693082065533,598.0,46.0,66,396,25018.622314715096
1,24,hADMM,2.0e-5,9.023792126554405,0.0002030251378261072,0.0002030251378261072,0.03071719270784934,27511.930404751227,624.0,48.0,66,396,25018.622314715096
1,25,hADMM,2.0e-5,8.9476623299132,0.00020115835343137434,0.00020115835343137434,0.03063372681709131,27427.81806503956,650.0,50.0,66,396,25018.622314715096
1,26,hADMM,2.0e-5,8.872718994404277,0.00019931814014284566,0.00019931814014284566,0.03055084761511173,27344.34658513592,676.0,52.0,66,396,25018.622314715096
1,27,hADMM,2.0e-5,8.798991262081868,0.00019750398355944387,0.00019750398355944387,0.030468541395826998,27261.506710076734,702.0,54.0,66,396,25018.622314715096
1,28,hADMM,2.0e-5,8.726509121871752,0.00019571538131979427,0.00019571538131979427,0.030386794714155396,27179.28940186332,728.0,56.0,66,396,25018.622314715096
1,29,hADMM,2.0e-5,8.655376454598555,0.0008957428553152402,0.0008957428553152402,0.026682724152032433,27104.55798713783,754.0,58.0,66,396,25018.622314715096
1,30,hADMM,2.0e-5,8.58537636872212,0.004310705765819156,0.004310705765819156,0.016552266854481634,27063.10045877325,780.0,60.0,66,396,25018.622314715096
1,31,hADMM,2.0e-5,8.515935767014254,0.0019416189287047025,0.0019416189287047025,0.014521245119054615,27036.776808946644,806.0,62.0,66,396,25018.622314715096
1,32,hADMM,2.0e-5,8.44681779953055,0.00012786053027691313,0.00012786053027691313,0.014522536874592928,27010.01343002943,832.0,64.0,66,396,25018.622314715096
1,33,hADMM,2.0e-5,8.37799951782327,0.000565829711167698,0.000565829711167698,0.01494598666533753,26979.489768013707,858.0,66.0,66,396,25018.622314715096
1,34,hADMM,2.0e-5,8.309520725816915,0.00028125093170672244,0.00028125093170672244,0.015077231258241675,26947.402002414467,884.0,68.0,66,396,25018.622314715096
1,35,hADMM,2.0e-5,8.24140627061441,0.0001310097094012752,0.0001310097094012752,0.014957400605043802,26915.675028649428,910.0,70.0,66,396,25018.622314715096
1,36,hADMM,2.0e-5,8.173656878993597,0.00012927654919248077,0.00012927654919248077,0.014784768441225782,26884.72741713949,936.0,72.0,66,396,25018.622314715096
1,37,hADMM,2.0e-5,8.1062650973378,0.00012786413852305945,0.00012786413852305945,0.014648790340724527,26854.288493228076,962.0,74.0,66,396,25018.622314715096
1,38,hADMM,2.0e-5,8.039225438884714,0.00012673975702437446,0.00012673975702437446,0.014545139684054242,26824.115331221146,988.0,76.0,66,396,25018.622314715096
1,39,hADMM,2.0e-5,7.97269246410018,0.000125690719025906,0.000125690719025906,0.014449390888064073,26794.199311593773,1014.0,78.0,66,396,25018.622314715096
1,40,hADMM,2.0e-5,7.906808571008549,0.0001244033769156605,0.0001244033769156605,0.014325351471974668,26764.538681804945,1040.0,80.0,66,396,25018.622314715096
1,41,hADMM,2.0e-5,7.841384348804666,0.00012284304932652645,0.00012284304932652645,0.014169113094534391,26735.467128272314,1066.0,82.0,66,396,25018.622314715096
1,42,hADMM,2.0e-5,7.776133145640403,0.00012189896472802886,0.00012189896472802886,0.014084226538511935,26706.577762815672,1092.0,84.0,66,396,25018.622314715096
1,43,hADMM,2.0e-5,7.7112917812578985,0.00012091415856541055,0.00012091415856541055,0.013993520131339254,26677.872681150126,1118.0,86.0,66,396,25018.622314715096
1,44,hADMM,2.0e-5,7.64677567753235,0.0001198928017089873,0.0001198928017089873,0.01389810832841687,26649.391475914155,1144.0,88.0,66,396,25018.622314715096
1,45,hADMM,2.0e-5,7.58259727877707,0.00011885154710000734,0.00011885154710000734,0.013799911843726642,26621.15915190467,1170.0,90.0,66,396,25018.622314715096
1,46,hADMM,2.0e-5,7.518754938527088,0.00011781843008384918,0.00011781843008384918,0.0137021912759423,26593.175956271574,1196.0,92.0,66,396,25018.622314715096
1,47,hADMM,2.0e-5,7.45524688825474,0.00011680333871355586,0.00011680333871355586,0.013606088411390438,26565.433313737656,1222.0,94.0,66,396,25018.622314715096
1,48,hADMM,2.0e-5,7.39207144607247,0.00011580415429102153,0.00011580415429102153,0.013511358282521702,26537.924412763114,1248.0,96.0,66,396,25018.622314715096
1,49,hADMM,2.0e-5,7.3292270189167645,0.00011481723031425695,0.00011481723031425695,0.013417585637846008,26510.645564944472,1274.0,98.0,66,396,25018.622314715096
1,50,hADMM,2.0e-5,7.2667120642540315,0.0001138411312118226,0.0001138411312118226,0.013324614514306221,26483.594258195968,1300.0,100.0,66,396,25018.622314715096
1,51,hADMM,2.0e-5,7.204525070222946,0.00011287591224307114,0.00011287591224307114,0.01323246177529458,26456.767839958466,1326.0,102.0,66,396,25018.622314715096
1,52,hADMM,2.0e-5,7.142664555199983,0.0001119218314358239,0.0001119218314358239,0.013141166834016893,26430.163338070663,1352.0,104.0,66,396,25018.622314715096
1,53,hADMM,2.0e-5,7.081129072543918,0.00011097888141176071,0.00011097888141176071,0.013050737590832417,26403.7776968634,1378.0,106.0,66,396,25018.622314715096
1,54,hADMM,2.0e-5,7.019917213097901,0.00011004687352755838,0.00011004687352755838,0.012961160611496103,26377.607939390477,1404.0,108.0,66,396,25018.622314715096
1,55,hADMM,2.0e-5,6.959027605278263,0.00010912559610187778,0.00010912559610187778,0.012872419683694902,26351.651189446144,1430.0,110.0,66,396,25018.622314715096
1,56,hADMM,2.0e-5,6.898458914519685,0.00010821487293743992,0.00010821487293743992,0.012784502614160198,26325.904641490793,1456.0,112.0,66,396,25018.622314715096
1,57,hADMM,2.0e-5,6.838209843007684,0.00010731455344048513,0.00010731455344048513,0.012697400030380779,26300.365539242797,1482.0,114.0,66,396,25018.622314715096
1,58,hADMM,2.0e-5,6.778279129724162,0.0001064244931132663,0.0001064244931132663,0.01261110308607849,26275.031171581883,1508.0,116.0,66,396,25018.622314715096
1,59,hADMM,2.0e-5,6.718665550586702,0.00010554454615951947,0.00010554454615951947,0.012525602603437713,26249.898875017876,1534.0,118.0,66,396,25018.622314715096
1,60,hADMM,2.0e-5,6.659367918564903,0.00010467456657381469,0.00010467456657381469,0.012440889210328931,26224.966035177724,1560.0,120.0,66,396,25018.622314715096
1,61,hADMM,2.0e-5,6.600385083769634,0.00010381441047080386,0.00010381441047080386,0.012356953620596745,26200.230086186315,1586.0,122.0,66,396,25018.622314715096
1,62,hADMM,2.0e-5,6.541715933541374,0.00010296393695141681,0.00010296393695141681,0.012273786738972836,26175.688509250227,1612.0,124.0,66,396,25018.622314715096
1,63,hADMM,2.0e-5,6.483359392551363,0.00010212300791390128,0.00010212300791390128,0.012191379642264799,26151.338831381086,1638.0,126.0,66,396,25018.622314715096
1,64,hADMM,2.0e-5,6.4253144229152515,0.00010129148771298446,0.00010129148771298446,0.012109723542009787,26127.178624403314,1664.0,128.0,66,396,25018.622314715096
1,65,hADMM,2.0e-5,6.3675800243150915,0.0001004692429908971,0.0001004692429908971,0.012028809768586557,26103.205504086436,1690.0,130.0,66,396,25018.622314715096
1,66,hADMM,2.0e-5,6.3101552341269915,9.965614264673128e-5,9.965614264673128e-5,0.011948629770793584,26079.417129284688,1716.0,132.0,66,396,25018.622314715096
1,0,hADMM,4.0e-5,13.47519175474727,NaN,NaN,NaN,17626.5,0.0,0.0,93,558,25018.622314715096
1,1,hADMM,4.0e-5,12.17817749274051,1.0857027769792744,1.0857027769792744,0.33333332669168914,19152.733574084818,26.0,2.0,93,558,25018.622314715096
1,2,hADMM,4.0e-5,10.753689120346564,1.000000009976467,1.000000009976467,0.05073478022184841,25517.00939401069,52.0,4.0,93,558,25018.622314715096
1,3,hADMM,4.0e-5,10.536756019844772,0.4821027797603482,0.4821027797603482,0.5062279458348565,29169.071391836653,78.0,6.0,93,558,25018.622314715096
1,4,hADMM,4.0e-5,10.337926136554435,0.4778895922848443,0.4778895922848443,0.052038638719883346,29185.567780564073,104.0,8.0,93,558,25018.622314715096
1,5,hADMM,4.0e-5,10.294537612923657,0.027275955818554798,0.027275955818554798,0.4371115568935864,28992.672307632165,130.0,10.0,93,558,25018.622314715096
1,6,hADMM,4.0e-5,10.128018145365608,0.00092184853057109,0.00092184853057109,0.049470497084937504,28802.731690933226,156.0,12.0,93,558,25018.622314715096
1,7,hADMM,4.0e-5,9.948485902700298,0.0009039396138415534,0.0009039396138415534,0.06334177771797078,28616.036446978193,182.0,14.0,93,558,25018.622314715096
1,8,hADMM,4.0e-5,9.772239876429525,0.0008865075569534087,0.0008865075569534087,0.06327332021570253,28432.42155179585,208.0,16.0,93,558,25018.622314715096
1,9,hADMM,4.0e-5,9.599620824631552,0.0008695928825784849,0.0008695928825784849,0.0629181801033385,28251.789216839603,234.0,18.0,93,558,25018.622314715096
1,10,hADMM,4.0e-5,9.430756014480192,0.0008531756606083851,0.0008531756606083851,0.06256549812390766,28074.04676657385,260.0,20.0,93,558,25018.622314715096
1,11,hADMM,4.0e-5,9.26578982852088,0.0008372362679686107,0.0008372362679686107,0.06221827168390759,27899.105921083494,286.0,22.0,93,558,25018.622314715096
1,12,hADMM,4.0e-5,9.104887697621951,0.000821756009593555,0.000821756009593555,0.06187629136908024,27726.88255709564,312.0,24.0,93,558,25018.622314715096
1,13,hADMM,4.0e-5,8.948236814871171,0.0008067170730371442,0.0008067170730371442,0.06153932131073714,27557.296487801228,338.0,26.0,93,558,25018.622314715096
1,14,hADMM,4.0e-5,8.796046060790264,0.0007921024791103237,0.0007921024791103237,0.06120713437833447,27390.27125616332,364.0,28.0,93,558,25018.622314715096
1,15,hADMM,4.0e-5,8.648544803571747,0.0007778960356646936,0.0007778960356646936,0.060879512153194204,27225.733940716764,390.0,30.0,93,558,25018.622314715096
1,16,hADMM,4.0e-5,8.505980147063228,0.000764082293971069,0.000764082293971069,0.0605562444450467,27063.614973145908,416.0,32.0,93,558,25018.622314715096
1,17,hADMM,4.0e-5,8.368144626610128,0.007935855015833826,0.007935855015833826,0.03473534936002698,26963.635779849872,442.0,34.0,93,558,25018.622314715096
1,18,hADMM,4.0e-5,8.23241478785796,0.005539159945768701,0.005539159945768701,0.028822588923982817,26907.002105708994,468.0,36.0,93,558,25018.622314715096
1,19,hADMM,4.0e-5,8.098060108097684,0.0008470080162631399,0.0008470080162631399,0.02764554263647967,26857.806374356158,494.0,38.0,93,558,25018.622314715096
1,20,hADMM,4.0e-5,7.9656167448589565,0.001034169121804318,0.001034169121804318,0.02816585212180267,26802.348826885067,520.0,40.0,93,558,25018.622314715096
1,21,hADMM,4.0e-5,7.83493461197165,0.000728963203368016,0.000728963203368016,0.028341967772798515,26743.54135804899,546.0,42.0,93,558,25018.622314715096
1,22,hADMM,4.0e-5,7.705388800465988,0.0004850424128006736,0.0004850424128006736,0.02804958943226943,26684.918059263255,572.0,44.0,93,558,25018.622314715096
1,23,hADMM,4.0e-5,7.577202468491233,0.0004752367040292693,0.0004752367040292693,0.027569458928901502,26627.94604083441,598.0,46.0,93,558,25018.622314715096
1,24,hADMM,4.0e-5,7.4503541170401135,0.0004659102179978003,0.0004659102179978003,0.027116188509112682,26572.474262190146,624.0,48.0,93,558,25018.622314715096
1,25,hADMM,4.0e-5,7.324822332815348,0.00045776575642975104,0.00045776575642975104,0.026728241905450645,26518.038997396907,650.0,50.0,93,558,25018.622314715096
1,26,hADMM,4.0e-5,7.200592729657608,0.0004502346513948208,0.0004502346513948208,0.026371872220947612,26464.42484489835,676.0,52.0,93,558,25018.622314715096
1,27,hADMM,4.0e-5,7.07765463992914,0.00044285370501162546,0.00044285370501162546,0.026020382848797263,26411.61961905507,702.0,54.0,93,558,25018.622314715096
1,28,hADMM,4.0e-5,6.955997955465382,0.0004355253617003285,0.0004355253617003285,0.025668500815680506,26359.65314531006,728.0,56.0,93,558,25018.622314715096
1,29,hADMM,4.0e-5,6.8356123487684615,0.0004283105737794557,0.0004283105737794557,0.025320045176532524,26308.52695567815,754.0,58.0,93,558,25018.622314715096
1,30,hADMM,4.0e-5,6.716487673167914,0.0004212604754127991,0.0004212604754127991,0.024978137895163455,26258.218532134808,780.0,60.0,93,558,25018.622314715096
1,31,hADMM,4.0e-5,6.598614361569203,0.00041438242847546825,0.00041438242847546825,0.024643303578530062,26208.700770139876,806.0,62.0,93,558,25018.622314715096
1,32,hADMM,4.0e-5,6.4819835297143085,0.0004076642634225358,0.0004076642634225358,0.024314929150833775,26159.950736888004,832.0,64.0,93,558,25018.622314715096
1,33,hADMM,4.0e-5,6.36658693176152,0.0004010948369219669,0.0004010948369219669,0.023992471616967936,26111.949269268596,858.0,66.0,93,558,25018.622314715096
1,34,hADMM,4.0e-5,6.252416915720176,0.0003946684323781202,0.0003946684323781202,0.023675707644086108,26064.67858828242,884.0,68.0,93,558,25018.622314715096
1,35,hADMM,4.0e-5,6.139466415628167,0.0003883819211574213,0.0003883819211574213,0.023364560992782613,26018.121173017997,910.0,70.0,93,558,25018.622314715096
1,36,hADMM,4.0e-5,6.027728962155963,0.00038223224565370195,0.00038223224565370195,0.02305895345438036,25972.25976109113,936.0,72.0,93,558,25018.622314715096
1,37,hADMM,4.0e-5,5.917198693355397,0.00037621584422242726,0.00037621584422242726,0.022758772064506605,25927.077608010422,962.0,74.0,93,558,25018.622314715096
1,38,hADMM,4.0e-5,5.807870360917041,0.00037032897613320515,0.00037032897613320515,0.022463889295058825,25882.55860013841,988.0,76.0,93,558,25018.622314715096
1,39,hADMM,4.0e-5,5.699739333968887,0.00036456802309459135,0.00036456802309459135,0.022174181282101024,25838.687230592564,1014.0,78.0,93,558,25018.622314715096
1,40,hADMM,4.0e-5,5.5928016023092235,0.00035892955784544434,0.00035892955784544434,0.021889531963575903,25795.44854280041,1040.0,80.0,93,558,25018.622314715096
1,41,hADMM,4.0e-5,5.48726317235169,0.0003534103012945433,0.0003534103012945433,0.02160983058626087,25752.73051454361,1066.0,82.0,93,558,25018.622314715096
1,42,hADMM,4.0e-5,5.393274979930163,0.00034784701866130696,0.00034784701866130696,0.021324981290346212,25710.86636786545,1092.0,84.0,93,558,25018.622314715096
1,43,hADMM,4.0e-5,5.300500439460228,0.000342239754149265,0.000342239754149265,0.021035133377757864,25669.67900487892,1118.0,86.0,93,558,25018.622314715096
1,44,hADMM,4.0e-5,5.208719929836944,0.0003372571229776078,0.0003372571229776078,0.02078220308450529,25628.978330977523,1144.0,88.0,93,558,25018.622314715096
1,45,hADMM,4.0e-5,5.11808162215615,0.0003322857471939056,0.0003322857471939056,0.020527358667250972,25588.795667277693,1170.0,90.0,93,558,25018.622314715096
1,46,hADMM,4.0e-5,5.0285674626885415,0.0003273203743108244,0.0003273203743108244,0.02027089802622517,25549.16410597742,1196.0,92.0,93,558,25018.622314715096
1,47,hADMM,4.0e-5,4.940179965947002,0.0003224311508351896,0.0003224311508351896,0.020017270651918162,25510.083599106038,1222.0,94.0,93,558,25018.622314715096
1,48,hADMM,4.0e-5,4.8598788930855985,0.0022434411216507577,0.0022434411216507577,0.01971498537948091,25475.68052536589,1248.0,96.0,93,558,25018.622314715096
1,49,hADMM,4.0e-5,4.830493637718107,0.01976427181815188,0.01976427181815188,0.017520831034198103,25473.77682003475,1274.0,98.0,93,558,25018.622314715096
1,50,hADMM,4.0e-5,4.772876017859832,0.019161106526932592,0.019161106526932592,0.012746094179482359,25464.168626169114,1300.0,100.0,93,558,25018.622314715096
1,51,hADMM,4.0e-5,4.70681213674759,0.01379251259478842,0.01379251259478842,0.012538961437683183,25448.864995415264,1326.0,102.0,93,558,25018.622314715096
1,52,hADMM,4.0e-5,4.636178098002233,0.005305410634495189,0.005305410634495189,0.012335023524459698,25431.54883376046,1352.0,104.0,93,558,25018.622314715096
1,53,hADMM,4.0e-5,4.57385287924291,0.0018807591852731953,0.0018807591852731953,0.012134372002426952,25415.44182803392,1378.0,106.0,93,558,25018.622314715096
1,54,hADMM,4.0e-5,4.5235260514493465,0.005691151503990133,0.005691151503990133,0.011944812958796791,25402.122451220715,1404.0,108.0,93,558,25018.622314715096
1,55,hADMM,4.0e-5,4.469905971586081,0.005915370459101066,0.005915370459101066,0.011764248935489385,25391.649781369604,1430.0,110.0,93,558,25018.622314715096
1,56,hADMM,4.0e-5,4.414437360464848,0.003841818702188249,0.003841818702188249,0.011586225191260124,25383.11162542404,1456.0,112.0,93,558,25018.622314715096
1,57,hADMM,4.0e-5,4.358956892914991,0.001112140416521079,0.001112140416521079,0.01141071015793993,25375.315110608382,1482.0,114.0,93,558,25018.622314715096
1,58,hADMM,4.0e-5,4.307597774145693,0.0009260736179790285,0.0009260736179790285,0.011237672615431071,25367.302527491556,1508.0,116.0,93,558,25018.622314715096
1,59,hADMM,4.0e-5,4.258243968891334,0.0018917594514533675,0.0018917594514533675,0.011067081684845992,25358.714149300453,1534.0,118.0,93,558,25018.622314715096
1,60,hADMM,4.0e-5,4.207744338264929,0.0017688406091957987,0.0017688406091957987,0.010898906822091492,25349.592299091964,1560.0,120.0,93,558,25018.622314715096
1,61,hADMM,4.0e-5,4.1568981704560315,0.001033403255390919,0.001033403255390919,0.010733117811860815,25340.252709934113,1586.0,122.0,93,558,25018.622314715096
1,62,hADMM,4.0e-5,4.106565097646065,0.00019132975277802444,0.00019132975277802444,0.010569684761975617,25331.056902164943,1612.0,124.0,93,558,25018.622314715096
1,63,hADMM,4.0e-5,4.058385763062805,0.0003225612630748387,0.0003225612630748387,0.010408578098030918,25322.293895338014,1638.0,126.0,93,558,25018.622314715096
1,64,hADMM,4.0e-5,4.011141753887056,0.000559947168871533,0.000559947168871533,0.010249768558345307,25313.988659455947,1664.0,128.0,93,558,25018.622314715096
1,65,hADMM,4.0e-5,3.9642094858721015,0.00047679923078414177,0.00047679923078414177,0.010093227189210408,25306.098693052707,1690.0,130.0,93,558,25018.622314715096
1,66,hADMM,4.0e-5,3.917785780400508,0.00024475283295166683,0.00024475283295166683,0.009938925340434668,25298.51726182047,1716.0,132.0,93,558,25018.622314715096
1,67,hADMM,4.0e-5,3.8720264492845695,0.00015084054972125394,0.00015084054972125394,0.009786834661136667,25291.13561666366,1742.0,134.0,93,558,25018.622314715096
1,68,hADMM,4.0e-5,3.827314381798034,0.0001482036563182909,0.0001482036563182909,0.00963692709578301,25283.847988612346,1768.0,136.0,93,558,25018.622314715096
1,69,hADMM,4.0e-5,3.7832476021555155,0.00014561500076282208,0.00014561500076282208,0.009489174880453366,25276.691433661683,1794.0,138.0,93,558,25018.622314715096
1,70,hADMM,4.0e-5,3.739695577880854,0.00014307361746279668,0.00014307361746279668,0.009343550539307466,25269.67171891586,1820.0,140.0,93,558,25018.622314715096
1,71,hADMM,4.0e-5,3.6967532794714075,0.00014057856338522967,0.00014057856338522967,0.009200026881238221,25262.80740214637,1846.0,142.0,93,558,25018.622314715096
1,72,hADMM,4.0e-5,3.6544695321086875,0.00013812891740494493,0.00013812891740494493,0.009058576996704759,25256.115782635206,1872.0,144.0,93,558,25018.622314715096
1,73,hADMM,4.0e-5,3.6129102816328253,0.00013572377968440463,0.00013572377968440463,0.008919174254726991,25249.616138034333,1898.0,146.0,93,558,25018.622314715096
1,74,hADMM,4.0e-5,3.57199937701913,0.00013336227106375276,0.00013336227106375276,0.00878179230002507,25243.28976557074,1924.0,148.0,93,558,25018.622314715096
1,75,hADMM,4.0e-5,3.53172705347724,0.00013104353248194478,0.00013104353248194478,0.008646405050306893,25237.119457041576,1950.0,150.0,93,558,25018.622314715096
1,76,hADMM,4.0e-5,3.492088121470958,0.0001287667244143087,0.0001287667244143087,0.008512986693676172,25231.097884553717,1976.0,152.0,93,558,25018.622314715096
1,77,hADMM,4.0e-5,3.453079456761578,0.0001265310263327546,0.0001265310263327546,0.00838151168616219,25225.222592722785,2002.0,154.0,93,558,25018.622314715096
1,78,hADMM,4.0e-5,3.4146977355591606,0.00012433563618508003,0.00012433563618508003,0.008251954749352142,25219.491180584526,2028.0,156.0,93,558,25018.622314715096
1,79,hADMM,4.0e-5,3.3769391033962597,0.00012217976990114288,0.00012217976990114288,0.008124290868124384,25213.90016678625,2054.0,158.0,93,558,25018.622314715096
1,80,hADMM,4.0e-5,3.33979932089531,0.00012006266094521933,0.00012006266094521933,0.007998495288459861,25208.445587206108,2080.0,160.0,93,558,25018.622314715096
1,81,hADMM,4.0e-5,3.3032740150368287,0.0001179835599720569,0.0001179835599720569,0.007874543515316135,25203.123586757094,2106.0,162.0,93,558,25018.622314715096
1,82,hADMM,4.0e-5,3.267358675299646,0.00011594173503337579,0.00011594173503337579,0.007752411310502527,25197.93055673326,2132.0,164.0,93,558,25018.622314715096
1,83,hADMM,4.0e-5,3.232048631788709,0.00011393647767077297,0.00011393647767077297,0.007632074690224866,25192.863066196667,2158.0,166.0,93,558,25018.622314715096
1,84,hADMM,4.0e-5,3.1983978434142966,0.0016094372859369876,0.0016094372859369876,0.007513509918573358,25190.981177469206,2184.0,168.0,93,558,25018.622314715096
1,85,hADMM,4.0e-5,3.169285839036364,0.006783043010833101,0.006783043010833101,0.006592117632509553,25197.317777232605,2210.0,170.0,93,558,25018.622314715096
1,86,hADMM,4.0e-5,3.140306367654437,0.00397778865670384,0.00397778865670384,0.006541104582049817,25189.694910233797,2236.0,172.0,93,558,25018.622314715096
1,87,hADMM,4.0e-5,3.1116487707035576,0.0004462973965253525,0.0004462973965253525,0.006490467259240074,25180.677218498648,2262.0,174.0,93,558,25018.622314715096
1,88,hADMM,4.0e-5,3.0833126000505375,0.0010053515979717709,0.0010053515979717709,0.00644021524200411,25175.331877807264,2288.0,176.0,93,558,25018.622314715096
1,89,hADMM,4.0e-5,3.0552545448377293,0.000821359296767632,0.000821359296767632,0.006390345276334641,25172.943144063633,2314.0,178.0,93,558,25018.622314715096
1,90,hADMM,4.0e-5,3.0274728293054634,0.0002212660755811502,0.0002212660755811502,0.006340861035960543,25171.36785102343,2340.0,180.0,93,558,25018.622314715096
1,91,hADMM,4.0e-5,2.999966779870082,0.00012145016121545282,0.00012145016121545282,0.0062917511444244845,25169.399893483926,2366.0,182.0,93,558,25018.622314715096
1,92,hADMM,4.0e-5,2.9727325340192587,0.00015467501668942063,0.00015467501668942063,0.006243008272333372,25166.931777725673,2392.0,184.0,93,558,25018.622314715096
1,93,hADMM,4.0e-5,2.945766651475308,6.447159125722024e-5,6.447159125722024e-5,0.006194699307414231,25164.286527808377,2418.0,186.0,93,558,25018.622314715096
1,0,hADMM,8.0e-5,13.47519175474727,NaN,NaN,NaN,17626.5,0.0,0.0,83,498,25018.622314715096
1,1,hADMM,8.0e-5,12.212096756857301,1.1687870254913137,1.1687870254913137,0.3333333266916465,18844.925811844827,26.0,2.0,83,498,25018.622314715096
1,2,hADMM,8.0e-5,10.56661497383757,1.000000009975894,1.000000009975894,0.09921176632189121,25351.931608506908,52.0,4.0,83,498,25018.622314715096
