topology,iteration,alg,lambda,primal_error,dual_residual,real_primal_residual,real_dual_residual,objective,total_communication,root_communication,maxnodeiters,max_communication,optimal_value
1,40,hADMM,0.0001,1.279013673278313,0.006709015832881082,0.006709015832881082,0.02000235128565442,23945.685346531805,1120.0,80.0,69,828,23844.497857298862
1,41,hADMM,0.0001,1.2215443633060266,0.0008704370588041854,0.0008704370588041854,0.019937602496153284,23926.56391136358,1148.0,82.0,69,828,23844.497857298862
1,42,hADMM,0.0001,1.1662267723199653,0.001538445797498511,0.001538445797498511,0.017681183559222102,23914.8279905116,1176.0,84.0,69,828,23844.497857298862
1,43,hADMM,0.0001,1.1128662601841814,0.001322860343330845,0.001322860343330845,0.01687176481880659,23909.10533087769,1204.0,86.0,69,828,23844.497857298862
1,44,hADMM,0.0001,1.0614190043694773,0.0004010641275882243,0.0004010641275882243,0.016740787293027637,23905.32681941524,1232.0,88.0,69,828,23844.497857298862
1,45,hADMM,0.0001,1.0118563803423675,0.00037147210478016834,0.00037147210478016834,0.016084056359093157,23901.156599398142,1260.0,90.0,69,828,23844.497857298862
1,46,hADMM,0.0001,0.9641406074395534,0.0003637840733635711,0.0003637840733635711,0.015382755422224781,23896.30786361236,1288.0,92.0,69,828,23844.497857298862
1,47,hADMM,0.0001,0.918237176801207,0.00035323290259148266,0.00035323290259148266,0.014828919127246154,23891.32652748304,1316.0,94.0,69,828,23844.497857298862
1,48,hADMM,0.0001,0.8741136881173162,0.00034037473256587347,0.00034037473256587347,0.014397412169687485,23886.662878197043,1344.0,96.0,69,828,23844.497857298862
1,49,hADMM,0.0001,0.8317393640615723,0.00032717928279524244,0.00032717928279524244,0.01400909697136754,23882.434625927723,1372.0,98.0,69,828,23844.497857298862
1,50,hADMM,0.0001,0.7910858955444768,0.0003147890647896556,0.0003147890647896556,0.013618237983766823,23878.565544568024,1400.0,100.0,69,828,23844.497857298862
1,51,hADMM,0.0001,0.7521273089684237,0.00030333361392242963,0.00030333361392242963,0.01321915608562585,23874.95576614765,1428.0,102.0,69,828,23844.497857298862
1,52,hADMM,0.0001,0.7148394678362664,0.0002925227694925425,0.0002925227694925425,0.012822563811427434,23871.55252913337,1456.0,104.0,69,828,23844.497857298862
1,53,hADMM,0.0001,0.6791996339348341,0.0002821079161627882,0.0002821079161627882,0.012437376855911397,23868.343222272724,1484.0,106.0,69,828,23844.497857298862
1,54,hADMM,0.0001,0.6451860270787342,0.0002720037822809829,0.0002720037822809829,0.012066011810404564,23865.327822342115,1512.0,108.0,69,828,23844.497857298862
1,55,hADMM,0.0001,0.6127773140266322,0.0002622227888235962,0.0002622227888235962,0.011707061384318207,23862.502412764276,1540.0,110.0,69,828,23844.497857298862
1,56,hADMM,0.0001,0.5819519987767571,0.00025279146262469077,0.00025279146262469077,0.011358623876403628,23859.85686231669,1568.0,112.0,69,828,23844.497857298862
1,57,hADMM,0.0001,0.5526877143661272,0.0002437148989589133,0.0002437148989589133,0.011019698112270326,23857.37853561494,1596.0,114.0,69,828,23844.497857298862
1,58,hADMM,0.0001,0.5289473517311759,0.005798768870869164,0.005798768870869164,0.010690055891642514,23852.222698932703,1624.0,116.0,69,828,23844.497857298862
1,59,hADMM,0.0001,0.5107995951460353,0.006900450961085269,0.006900450961085269,0.00727132210003778,23846.623519483044,1652.0,118.0,69,828,23844.497857298862
1,60,hADMM,0.0001,0.4947796464031659,0.002608066688444488,0.002608066688444488,0.006923084000897584,23847.01718951219,1680.0,120.0,69,828,23844.497857298862
1,61,hADMM,0.0001,0.47986222596155303,0.0008666771014445018,0.0008666771014445018,0.007495589429549643,23851.196516716882,1708.0,122.0,69,828,23844.497857298862
1,62,hADMM,0.0001,0.4652037910722644,0.00040554687688554303,0.00040554687688554303,0.006853638715091925,23854.188485093873,1736.0,124.0,69,828,23844.497857298862
1,63,hADMM,0.0001,0.4504754564860446,0.0008227867820094215,0.0008227867820094215,0.005848410625966194,23854.87737982234,1764.0,126.0,69,828,23844.497857298862
1,64,hADMM,0.0001,0.43579250583206186,0.0006361025922783092,0.0006361025922783092,0.005070374339722683,23853.86587269634,1792.0,128.0,69,828,23844.497857298862
1,65,hADMM,0.0001,0.4214314740094442,0.0002471125087799564,0.0002471125087799564,0.00502397987504466,23852.285365517804,1820.0,130.0,69,828,23844.497857298862
1,66,hADMM,0.0001,0.40758991549015444,0.00011809353247449472,0.00011809353247449472,0.004776344431502766,23850.97376185915,1848.0,132.0,69,828,23844.497857298862
1,67,hADMM,0.0001,0.3943210481121995,0.00017949899105640377,0.00017949899105640377,0.004654326095310912,23850.220446713516,1876.0,134.0,69,828,23844.497857298862
1,68,hADMM,0.0001,0.3815792853968478,0.00014616944131096155,0.00014616944131096155,0.004647207575494194,23849.908618552377,1904.0,136.0,69,828,23844.497857298862
1,69,hADMM,0.0001,0.3692875493137895,9.749251908353074e-5,9.749251908353074e-5,0.004554309122682509,23849.780593424766,1932.0,138.0,69,828,23844.497857298862
1,0,hADMM,0.0002,14.064937350026064,NaN,NaN,NaN,17844.0,0.0,0.0,56,672,23844.497857298862
1,1,hADMM,0.0002,11.146659332488197,1.427818716895933,1.427818716895933,1.993264453863031,20527.77318497928,28.0,2.0,56,672,23844.497857298862
1,2,hADMM,0.0002,10.267512884207282,1.9928906698111537,1.9928906698111537,2.986155103707703,27073.732540557,56.0,4.0,56,672,23844.497857298862
1,3,hADMM,0.0002,7.410243165952064,0.016093350597410128,0.016093350597410128,1.979506285536142,26820.718843383576,84.0,6.0,56,672,23844.497857298862
1,4,hADMM,0.0002,6.630859967120125,0.01812381182504419,0.01812381182504419,0.21532469885868433,26303.558736293922,112.0,8.0,56,672,23844.497857298862
1,5,hADMM,0.0002,5.928276026519231,0.016419495329646372,0.016419495329646372,0.19634363461660786,25841.244443443098,140.0,10.0,56,672,23844.497857298862
1,6,hADMM,0.0002,5.332629180435743,0.014726268690458566,0.014726268690458566,0.1800605007161875,25441.044148639492,168.0,12.0,56,672,23844.497857298862
1,7,hADMM,0.0002,4.80459837003364,0.013212878911609938,0.013212878911609938,0.16507446094099643,25096.996798667795,196.0,14.0,56,672,23844.497857298862
1,8,hADMM,0.0002,4.320544415748571,0.011896263506231186,0.011896263506231186,0.15166342288786794,24799.460946185845,224.0,16.0,56,672,23844.497857298862
1,9,hADMM,0.0002,3.9656104401382417,0.12756567939540897,0.12756567939540897,0.13917070895921846,24779.42610686685,252.0,18.0,56,672,23844.497857298862
1,10,hADMM,0.0002,3.61517504669484,0.06492454915921408,0.06492454915921408,0.1117416855865414,24599.68685909629,280.0,20.0,56,672,23844.497857298862
1,11,hADMM,0.0002,3.2889988877871867,0.006641999137207533,0.006641999137207533,0.10339341636362653,24429.275142519935,308.0,22.0,56,672,23844.497857298862
1,12,hADMM,0.0002,2.9932091532653433,0.008456883755662004,0.008456883755662004,0.08686443694653656,24324.87028985021,336.0,24.0,56,672,23844.497857298862
1,13,hADMM,0.0002,2.7198965865300155,0.004870999381686225,0.004870999381686225,0.07740147829267863,24252.259352432215,364.0,26.0,56,672,23844.497857298862
1,14,hADMM,0.0002,2.4656600989360595,0.004469052131513829,0.004469052131513829,0.07198926581178866,24188.905466071148,392.0,28.0,56,672,23844.497857298862
1,15,hADMM,0.0002,2.2293972208901036,0.004135297013432071,0.004135297013432071,0.06730991327960334,24130.68299104052,420.0,30.0,56,672,23844.497857298862
1,16,hADMM,0.0002,2.010674969972298,0.003809339820669777,0.003809339820669777,0.06255953886521115,24078.752641805593,448.0,32.0,56,672,23844.497857298862
1,17,hADMM,0.0002,1.8090166153361245,0.0034982962075205126,0.0034982962075205126,0.05865830867840027,24033.481037151625,476.0,34.0,56,672,23844.497857298862
1,18,hADMM,0.0002,1.623884374914251,0.0032119848297258446,0.0032119848297258446,0.05522586333023294,23994.19337288315,504.0,36.0,56,672,23844.497857298862
1,19,hADMM,0.0002,1.454778430952332,0.0029511067931595747,0.0029511067931595747,0.0519436742334074,23960.022480214808,532.0,38.0,56,672,23844.497857298862
1,20,hADMM,0.0002,1.3223584537998743,0.03255911100936659,0.03255911100936659,0.048819546304988304,23971.01720895694,560.0,40.0,56,672,23844.497857298862
1,21,hADMM,0.0002,1.208416702153504,0.0265376335384766,0.0265376335384766,0.036292172366772846,23962.507759964687,588.0,42.0,56,672,23844.497857298862
1,22,hADMM,0.0002,1.1014646979542182,0.0074378251425630815,0.0074378251425630815,0.037127184842759564,23927.671830186886,616.0,44.0,56,672,23844.497857298862
1,23,hADMM,0.0002,1.0028151513372132,0.0017147912111619146,0.0017147912111619146,0.03346449768468929,23899.740916033727,644.0,46.0,56,672,23844.497857298862
1,24,hADMM,0.0002,0.9115101589414342,0.002747177167232273,0.002747177167232273,0.028563421456717975,23885.42741409625,672.0,48.0,56,672,23844.497857298862
1,25,hADMM,0.0002,0.827021533643836,0.001689833840926136,0.001689833840926136,0.02835752587674434,23879.0553745399,700.0,50.0,56,672,23844.497857298862
1,26,hADMM,0.0002,0.749180184340213,0.0011804372503356753,0.0011804372503356753,0.026929981986753893,23874.532028294252,728.0,52.0,56,672,23844.497857298862
1,27,hADMM,0.0002,0.6778104859269263,0.001113968528660525,0.001113968528660525,0.025044176220464287,23869.34789138424,756.0,54.0,56,672,23844.497857298862
1,28,hADMM,0.0002,0.6127350592329311,0.0010511480091910386,0.0010511480091910386,0.023303825933699063,23863.612617569466,784.0,56.0,56,672,23844.497857298862
1,29,hADMM,0.0002,0.5537859636457184,0.0009833947292769984,0.0009833947292769984,0.021855701912333547,23858.129780992553,812.0,58.0,56,672,23844.497857298862
1,30,hADMM,0.0002,0.5124039578486562,0.017059189950255682,0.017059189950255682,0.02060991802392942,23845.09600996384,840.0,60.0,56,672,23844.497857298862
1,31,hADMM,0.0002,0.4791729530546084,0.009862103176048187,0.009862103176048187,0.011758143584869707,23836.118801700584,868.0,62.0,56,672,23844.497857298862
1,32,hADMM,0.0002,0.4503965830667003,0.004155690496277398,0.004155690496277398,0.013582927733129413,23840.892969166132,896.0,64.0,56,672,23844.497857298862
1,33,hADMM,0.0002,0.42406767834746667,0.0009309739915766002,0.0009309739915766002,0.01344703698527705,23848.93745274106,924.0,66.0,56,672,23844.497857298862
1,34,hADMM,0.0002,0.3988518089896897,0.0010988206400088796,0.0010988206400088796,0.011559425934002387,23853.731621112485,952.0,68.0,56,672,23844.497857298862
1,35,hADMM,0.0002,0.37424639302994345,0.0015251904174977682,0.0015251904174977682,0.009458056835048856,23854.362205653553,980.0,70.0,56,672,23844.497857298862
1,36,hADMM,0.0002,0.35050966672499295,0.0010398598116518887,0.0010398598116518887,0.008121619486314291,23852.416240000275,1008.0,72.0,56,672,23844.497857298862
1,37,hADMM,0.0002,0.32808510967163734,0.00038546550926477074,0.00038546550926477074,0.007820284208898798,23849.887090055614,1036.0,74.0,56,672,23844.497857298862
1,38,hADMM,0.0002,0.30719953600408456,0.00035184512735830786,0.00035184512735830786,0.007125463762705619,23848.01752153455,1064.0,76.0,56,672,23844.497857298862
1,39,hADMM,0.0002,0.2878280841562086,0.0003144548543763115,0.0003144548543763115,0.006833797607572523,23847.111827013774,1092.0,78.0,56,672,23844.497857298862
1,40,hADMM,0.0002,0.2698143592624082,0.0002833006005471539,0.0002833006005471539,0.006618256696136804,23846.888234869344,1120.0,80.0,56,672,23844.497857298862
1,41,hADMM,0.0002,0.2529798064531931,0.0002607851837315156,0.0002607851837315156,0.006279777537457898,23846.91872696022,1148.0,82.0,56,672,23844.497857298862
1,42,hADMM,0.0002,0.23718297808233044,0.0002445836833817605,0.0002445836833817605,0.005864707285316406,23846.90414962487,1176.0,84.0,56,672,23844.497857298862
1,43,hADMM,0.0002,0.22233454482817472,0.00023120439424051398,0.00023120439424051398,0.005441593942377976,23846.74338182275,1204.0,86.0,56,672,23844.497857298862
1,44,hADMM,0.0002,0.20838323220132773,0.0002182058417790067,0.0002182058417790067,0.005056629119652101,23846.473386346726,1232.0,88.0,56,672,23844.497857298862
1,45,hADMM,0.0002,0.19529268082722348,0.0002047466074972526,0.0002047466074972526,0.004723253386590853,23846.176666974898,1260.0,90.0,56,672,23844.497857298862
1,46,hADMM,0.0002,0.1830249159428084,0.00019109635237612999,0.00019109635237612999,0.004432657998740375,23845.91674907499,1288.0,92.0,56,672,23844.497857298862
1,47,hADMM,0.0002,0.1715350333928681,0.00017788884439884356,0.00017788884439884356,0.004169169161888586,23845.717007253694,1316.0,94.0,56,672,23844.497857298862
1,48,hADMM,0.0002,0.1607735330894321,0.00016560362289919084,0.00016560362289919084,0.003920714822495341,23845.56971909712,1344.0,96.0,56,672,23844.497857298862
1,49,hADMM,0.0002,0.1506909365886708,0.00015439725411003913,0.00015439725411003913,0.003682079609015343,23845.45503556009,1372.0,98.0,56,672,23844.497857298862
1,50,hADMM,0.0002,0.14124122305916437,0.0001441772339330072,0.0001441772339330072,0.0034532495862213963,23845.355700688408,1400.0,100.0,56,672,23844.497857298862
1,51,hADMM,0.0002,0.13238305228011193,0.00013475488383973833,0.00013475488383973833,0.0032362267724828087,23845.26286714625,1428.0,102.0,56,672,23844.497857298862
1,52,hADMM,0.0002,0.12407930509592624,0.00012596358707672728,0.00012596358707672728,0.0030326161406153407,23845.174995533063,1456.0,104.0,56,672,23844.497857298862
1,53,hADMM,0.0002,0.11629597142524042,0.00011770532545507528,0.00011770532545507528,0.0028427037921503473,23845.09401077535,1484.0,106.0,56,672,23844.497857298862
1,54,hADMM,0.0002,0.10900118478199022,0.000109941721307516,0.000109941721307516,0.002665665143697593,23845.021959891863,1512.0,108.0,56,672,23844.497857298862
1,55,hADMM,0.0002,0.10216471680580154,0.00010266316415408205,0.00010266316415408205,0.0025002044721356143,23844.959459987316,1540.0,110.0,56,672,23844.497857298862
1,56,hADMM,0.0002,0.09575783446573498,9.586202920375264e-5,9.586202920375264e-5,0.00234509605055222,23844.905704236407,1568.0,112.0,56,672,23844.497857298862
1,0,hADMM,0.0004,14.064937350026064,NaN,NaN,NaN,17844.0,0.0,0.0,40,480,23844.497857298862
1,1,hADMM,0.0004,11.056116031835412,1.666666683311146,1.666666683311146,1.9866545371498638,19392.102003639448,28.0,2.0,40,480,23844.497857298862
1,2,hADMM,0.0004,9.10784802457826,1.9859570693081094,1.9859570693081094,2.9726115864924543,25678.051687705614,56.0,4.0,40,480,23844.497857298862
1,3,hADMM,0.0004,5.642496235095802,0.04421489400267875,0.04421489400267875,1.9596034642481823,25650.15168191654,84.0,6.0,40,480,23844.497857298862
1,4,hADMM,0.0004,4.570519594849003,0.0511946319419907,0.0511946319419907,0.3271182703921294,25037.15266930166,112.0,8.0,40,480,23844.497857298862
1,5,hADMM,0.0004,3.7911819672960365,0.15737564616606337,0.15737564616606337,0.2713923303462511,24756.14961021607,140.0,10.0,40,480,23844.497857298862
1,6,hADMM,0.0004,3.2025335246985587,0.20549634527659277,0.20549634527659277,0.17368739615931106,24630.326449693304,168.0,12.0,40,480,23844.497857298862
1,7,hADMM,0.0004,2.627932765163013,0.05243883921031767,0.05243883921031767,0.18265996521640648,24315.96778565384,196.0,14.0,40,480,23844.497857298862
1,8,hADMM,0.0004,2.150030276028321,0.01796946720729453,0.01796946720729453,0.14168206796742577,24121.95901857692,224.0,16.0,40,480,23844.497857298862
1,9,hADMM,0.0004,1.7499502697855556,0.01402449640601744,0.01402449640601744,0.11340802250614401,24022.250712029294,252.0,18.0,40,480,23844.497857298862
1,10,hADMM,0.0004,1.4180081280314598,0.011591851675645248,0.011591851675645248,0.10301732931512197,23959.48726533168,280.0,20.0,40,480,23844.497857298862
1,11,hADMM,0.0004,1.1921025159716403,0.08158244777174373,0.08158244777174373,0.09071972270240125,24007.243088392668,308.0,22.0,40,480,23844.497857298862
1,12,hADMM,0.0004,0.9921713233420943,0.03973657906075578,0.03973657906075578,0.06311008191890455,23971.599670481573,336.0,24.0,40,480,23844.497857298862
1,13,hADMM,0.0004,0.8206590228740872,0.010609470048068115,0.010609470048068115,0.06183630263241602,23909.65543147164,364.0,26.0,40,480,23844.497857298862
1,14,hADMM,0.0004,0.6771978698051934,0.005209265232090532,0.005209265232090532,0.05073792896849216,23868.342949716534,392.0,28.0,40,480,23844.497857298862
1,15,hADMM,0.0004,0.5578278579660645,0.0046349108436904984,0.0046349108436904984,0.04224925474758079,23850.948258316377,420.0,30.0,40,480,23844.497857298862
1,16,hADMM,0.0004,0.48403938080423187,0.0357511053985351,0.0357511053985351,0.039706030943126525,23829.046068148797,448.0,32.0,40,480,23844.497857298862
1,17,hADMM,0.0004,0.42532995849252364,0.018673322963327355,0.018673322963327355,0.02059497832581414,23817.10283428184,476.0,34.0,40,480,23844.497857298862
1,18,hADMM,0.0004,0.3768884404237212,0.007414691369707516,0.007414691369707516,0.024300142650320877,23829.05783161983,504.0,36.0,40,480,23844.497857298862
1,19,hADMM,0.0004,0.33539313908582735,0.0016603509341834854,0.0016603509341834854,0.022123883844046732,23844.494434423556,532.0,38.0,40,480,23844.497857298862
1,20,hADMM,0.0004,0.2981941160803889,0.0021100237073565786,0.0021100237073565786,0.017580728127212675,23853.291909921623,560.0,40.0,40,480,23844.497857298862
1,21,hADMM,0.0004,0.26381489793908947,0.002694621599417024,0.002694621599417024,0.013273111523299352,23854.822622540298,588.0,42.0,40,480,23844.497857298862
1,22,hADMM,0.0004,0.23234463765718552,0.0018382927572362373,0.0018382927572362373,0.010736331257996001,23852.14710662605,616.0,44.0,40,480,23844.497857298862
1,23,hADMM,0.0004,0.20428410547968978,0.0009654073247453709,0.0009654073247453709,0.00978298141253564,23848.54402201166,644.0,46.0,40,480,23844.497857298862
1,24,hADMM,0.0004,0.17972492513994853,0.0008286077130141845,0.0008286077130141845,0.008345456408853202,23845.92413207545,672.0,48.0,40,480,23844.497857298862
1,25,hADMM,0.0004,0.15835136838989766,0.0006889488360550811,0.0006889488360550811,0.007402055034372301,23844.740904462753,700.0,50.0,40,480,23844.497857298862
1,26,hADMM,0.0004,0.13970343444095826,0.0005741131034542324,0.0005741131034542324,0.006837843367095697,23844.595241767194,728.0,52.0,40,480,23844.497857298862
1,27,hADMM,0.0004,0.12334228144131336,0.0004898201114931222,0.0004898201114931222,0.0061646950800280376,23844.879096599157,756.0,54.0,40,480,23844.497857298862
1,28,hADMM,0.0004,0.10890935890015896,0.0004290220311364834,0.0004290220311364834,0.005437370511246931,23845.15364013285,784.0,56.0,40,480,23844.497857298862
1,29,hADMM,0.0004,0.09613614008833313,0.00038163787778033864,0.00038163787778033864,0.004739165480754037,23845.243739568294,812.0,58.0,40,480,23844.497857298862
1,30,hADMM,0.0004,0.08482648186116994,0.00034025198210207996,0.00034025198210207996,0.004125297904969072,23845.164882420475,840.0,60.0,40,480,23844.497857298862
1,31,hADMM,0.0004,0.07482676245622745,0.00030151879210804644,0.00030151879210804644,0.0036106485874236594,23845.007687910358,868.0,62.0,40,480,23844.497857298862
1,32,hADMM,0.0004,0.06600149097127621,0.0002650433778983441,0.0002650433778983441,0.003182487310461113,23844.85424245063,896.0,64.0,40,480,23844.497857298862
1,33,hADMM,0.0004,0.058222466264138774,0.00023163025321126796,0.00023163025321126796,0.002818620569089214,23844.74521162694,924.0,66.0,40,480,23844.497857298862
1,34,hADMM,0.0004,0.051368215660737425,0.00020201658138296885,0.00020201658138296885,0.002499918434514914,23844.683813213054,952.0,68.0,40,480,23844.497857298862
1,35,hADMM,0.0004,0.04532709265511007,0.00017637166562556317,0.00017637166562556317,0.0022148064802351985,23844.654298390917,980.0,70.0,40,480,23844.497857298862
1,36,hADMM,0.0004,0.039999744573922656,0.00015435156296250696,0.00015435156296250696,0.001958190386630365,23844.63867981692,1008.0,72.0,40,480,23844.497857298862
1,37,hADMM,0.0004,0.03529962729582438,0.00013537209251390792,0.00013537209251390792,0.0017283576644122611,23844.625286531977,1036.0,74.0,40,480,23844.497857298862
1,38,hADMM,0.0004,0.031151904670489578,0.00011885568765634957,0.00011885568765634957,0.0015243192907470338,23844.60990311057,1064.0,76.0,40,480,23844.497857298862
1,39,hADMM,0.0004,0.02749160310835053,0.00010435566566346921,0.00010435566566346921,0.0013444918008487239,23844.59309541611,1092.0,78.0,40,480,23844.497857298862
1,40,hADMM,0.0004,0.024261788385018582,9.156937938659127e-5,9.156937938659127e-5,0.001186532078346847,23844.577001129088,1120.0,80.0,40,480,23844.497857298862
1,0,hADMM,0.0008,14.064937350026064,NaN,NaN,NaN,17844.0,0.0,0.0,28,336,23844.497857298862
1,1,hADMM,0.0008,11.450111877653264,1.6666666833111181,1.6666666833111181,1.973793221826707,18826.14349483131,28.0,2.0,28,336,23844.497857298862
1,2,hADMM,0.0008,8.31889280381396,1.9725851731774613,1.9725851731774613,2.946378375034016,23162.97202395089,56.0,4.0,28,336,23844.497857298862
1,3,hADMM,0.0008,3.780880065671035,0.0927042551022561,0.0927042551022561,1.9214492461309303,24410.49103501101,84.0,6.0,28,336,23844.497857298862
1,4,hADMM,0.0008,2.8232632535902655,0.5042500813262456,0.5042500813262456,0.41154582669509887,24809.94874690406,112.0,8.0,28,336,23844.497857298862
1,5,hADMM,0.0008,1.8497059849851993,0.20988746270741654,0.20988746270741654,0.3035401794251791,24374.91255175324,140.0,10.0,28,336,23844.497857298862
1,6,hADMM,0.0008,1.210461891498237,0.054504607688353524,0.054504607688353524,0.21156111959698487,24033.835060619756,168.0,12.0,28,336,23844.497857298862
