topology,iteration,alg,primal_error,dual_residual,objective,total_communication,root_communication,maxnodeiters,optimal_value
1,29,nADMM,0.028103323491104937,0.0031184510003967603,886350.4319048782,251917.0,13884.0,3034,886544.1994210861
1,30,nADMM,0.022584752413565515,0.002458061299078551,886386.6363618107,252942.0,14040.0,3034,886544.1994210861
1,31,nADMM,0.018078263292990577,0.0019487001069080634,886417.0468807262,253892.0,14196.0,3034,886544.1994210861
1,32,nADMM,0.014632198440332594,0.0015457657563366922,886439.8331327793,254639.0,14326.0,3034,886544.1994210861
1,33,nADMM,0.011754019689492218,0.0012204097076118359,886459.6435203495,255383.0,14456.0,3034,886544.1994210861
1,34,nADMM,0.009613997873933975,0.0009624936835965769,886473.653473348,255924.0,14560.0,3034,886544.1994210861
1,35,nADMM,0.00798880577616172,0.0007598885785746745,886484.0874217137,256337.0,14638.0,3034,886544.1994210861
1,36,nADMM,0.006571366088712458,0.0006054422009995619,886493.8032115152,256750.0,14716.0,3034,886544.1994210861
1,37,nADMM,0.005377356315561068,0.0004770716520656748,886502.3427351408,257160.0,14794.0,3034,886544.1994210861
1,38,nADMM,0.004558904974471043,0.0003772934946848494,886507.8487475774,257442.0,14846.0,3034,886544.1994210861
1,39,nADMM,0.0038397316116574156,0.0003014493388491246,886512.8724834387,257724.0,14898.0,3034,886544.1994210861
1,40,nADMM,0.003406829137042231,0.00023494721669692353,886515.6103603587,257878.0,14924.0,3034,886544.1994210861
1,41,nADMM,0.0030210426141147207,0.000183612812936218,886518.1318385117,258032.0,14950.0,3034,886544.1994210861
1,42,nADMM,0.0026748326881041286,0.00014654391207180595,886520.5868875611,258186.0,14976.0,3034,886544.1994210861
1,43,nADMM,0.0023659855685342927,0.00011922967843069898,886522.932404891,258340.0,15002.0,3034,886544.1994210861
1,44,nADMM,0.002091117826059966,9.864514927393486e-5,886525.1334668621,258494.0,15028.0,3034,886544.1994210861
1,0,fADMM,169.81175379246818,NaN,2.237143e6,0.0,0.0,49,886544.1994210861
1,1,fADMM,139.84643721444985,14.842502345026166,250667.63789630786,306.0,77.0,49,886544.1994210861
1,2,fADMM,61.424175843451046,5.570078000318942,433515.30160615296,612.0,154.0,49,886544.1994210861
1,3,fADMM,38.926050433395766,2.954663567950611,576820.1774955484,918.0,231.0,49,886544.1994210861
1,4,fADMM,27.817979497093365,2.200400414528577,651064.8136985949,1224.0,308.0,49,886544.1994210861
1,5,fADMM,20.62013508277758,1.6931006940300186,703186.4043899456,1530.0,385.0,49,886544.1994210861
1,6,fADMM,15.594937799382805,1.315723221429458,742708.8959844419,1836.0,462.0,49,886544.1994210861
1,7,fADMM,11.953023683234838,1.0283214362037398,773262.282966024,2142.0,539.0,49,886544.1994210861
1,8,fADMM,9.249647304786697,0.8070434068203447,797077.3501054763,2448.0,616.0,49,886544.1994210861
1,9,fADMM,7.209077697245363,0.6354669325829843,815729.8963753278,2754.0,693.0,49,886544.1994210861
1,10,fADMM,5.6511562094620285,0.5017158553359451,830389.2769333747,3060.0,770.0,49,886544.1994210861
1,11,fADMM,4.449323448266383,0.39700263025577165,841941.8776211361,3366.0,847.0,49,886544.1994210861
1,12,fADMM,3.5154032922043523,0.31473287990578847,851067.14590102,3672.0,924.0,49,886544.1994210861
1,13,fADMM,2.7855396180254504,0.24990623858903405,858289.5783355678,3978.0,1001.0,49,886544.1994210861
1,14,fADMM,2.212514558315654,0.19869898284710175,864016.1200970368,4284.0,1078.0,49,886544.1994210861
1,15,fADMM,1.7609151500619187,0.1581665127159333,868563.788378748,4590.0,1155.0,49,886544.1994210861
1,16,fADMM,1.4038824416420042,0.12602776126040105,872180.3872485915,4896.0,1232.0,49,886544.1994210861
1,17,fADMM,1.1208602224520678,0.1005068515974532,875060.1950914992,5202.0,1309.0,49,886544.1994210861
1,18,fADMM,0.8959988956523721,0.08021542211855959,877355.9292060393,5508.0,1386.0,49,886544.1994210861
1,19,fADMM,0.7170021233889914,0.06406425872237165,879187.9220637502,5814.0,1463.0,49,886544.1994210861
1,20,fADMM,0.5742804189942103,0.0511963247379672,880651.1920508167,6120.0,1540.0,49,886544.1994210861
1,21,fADMM,0.4603220321721508,0.040935602368202595,881820.9141419342,6426.0,1617.0,49,886544.1994210861
1,22,fADMM,0.3692203457141703,0.03274774526690294,882756.6681405121,6732.0,1694.0,49,886544.1994210861
1,23,fADMM,0.296315639963552,0.026269294050143444,883505.7486485312,7038.0,1771.0,49,886544.1994210861
1,24,fADMM,0.23792144814360694,0.021221310547002048,884105.7518607527,7344.0,1848.0,49,886544.1994210861
1,25,fADMM,0.19111412773904107,0.01714310202688729,884586.6028363061,7650.0,1925.0,49,886544.1994210861
1,26,fADMM,0.15357009729900034,0.013848001739635407,884972.1483400038,7956.0,2002.0,49,886544.1994210861
1,27,fADMM,0.12343929463230323,0.011185496964161601,885281.4112793603,8262.0,2079.0,49,886544.1994210861
1,28,fADMM,0.09924635016765769,0.009034130366440962,885529.5807436389,8568.0,2156.0,49,886544.1994210861
1,29,fADMM,0.07981309717134,0.007295830903670364,885728.7948924999,8874.0,2233.0,49,886544.1994210861
1,30,fADMM,0.06419759853387319,0.005891374311419284,885888.7611315389,9180.0,2310.0,49,886544.1994210861
1,31,fADMM,0.05164602149964848,0.004756739892547657,886017.248179718,9486.0,2387.0,49,886544.1994210861
1,32,fADMM,0.041554550317979666,0.003840181133607956,886120.4770577468,9792.0,2464.0,49,886544.1994210861
1,33,fADMM,0.03343917191557709,0.0030998666478385672,886203.4321677802,10098.0,2541.0,49,886544.1994210861
1,34,fADMM,0.02691165789906411,0.002501978041285824,886270.1090884451,10404.0,2618.0,49,886544.1994210861
1,35,fADMM,0.021660438109684793,0.0020191746905187102,886323.712169914,10710.0,2695.0,49,886544.1994210861
1,36,fADMM,0.017435346014419838,0.0016293537136267133,886366.8122501607,11016.0,2772.0,49,886544.1994210861
1,37,fADMM,0.014035435944600041,0.0013146478018857266,886401.4726496186,11322.0,2849.0,49,886544.1994210861
1,38,fADMM,0.011299447841077516,0.0010606149517098373,886429.3499028053,11628.0,2926.0,49,886544.1994210861
1,39,fADMM,0.009097356680523095,0.0008555831663574764,886451.774348809,11934.0,3003.0,49,886544.1994210861
1,40,fADMM,0.007324774039338578,0.0006901203962588198,886469.8146485385,12240.0,3080.0,49,886544.1994210861
1,41,fADMM,0.005897823552386964,0.0005566057456523055,886484.3294637915,12546.0,3157.0,49,886544.1994210861
1,42,fADMM,0.004749038688670076,0.00044888259295028377,886496.008874013,12852.0,3234.0,49,886544.1994210861
1,43,fADMM,0.0038241433418519225,0.00036197798741355314,886505.4075839343,13158.0,3311.0,49,886544.1994210861
1,44,fADMM,0.0030794667178975213,0.0002918756773055975,886512.9715603117,13464.0,3388.0,49,886544.1994210861
1,45,fADMM,0.002479866732187139,0.000235332539899602,886519.0594060078,13770.0,3465.0,49,886544.1994210861
1,46,fADMM,0.0019970613230946167,0.00018973013421152984,886523.9595170009,14076.0,3542.0,49,886544.1994210861
1,47,fADMM,0.0016082871612211993,0.0001529546749363675,886527.9038585805,14382.0,3619.0,49,886544.1994210861
1,48,fADMM,0.0012952212469968139,0.0001233000022438091,886531.0790300028,14688.0,3696.0,49,886544.1994210861
1,49,fADMM,0.001043113682030117,9.938915513529878e-5,886533.635153555,14994.0,3773.0,49,886544.1994210861
6,0,hADMM,212.5180190879811,NaN,4.3932645e6,0.0,0.0,99,949244.3782951226
6,1,hADMM,154.0615124284955,8.730494144187379,297412.11640736385,124.0,21.0,99,949244.3782951226
6,2,hADMM,124.46399941652705,6.576843639169,172582.30045790705,248.0,42.0,99,949244.3782951226
6,3,hADMM,87.08254494387513,3.8053691522787876,309118.96910432924,372.0,63.0,99,949244.3782951226
6,4,hADMM,70.96989363787753,2.5532475178981127,396826.8737770089,496.0,84.0,99,949244.3782951226
6,5,hADMM,59.58641872140819,2.1840119427827354,455811.51437312237,620.0,105.0,99,949244.3782951226
6,6,hADMM,50.509510720988125,1.885040377717516,508774.81605988805,744.0,126.0,99,949244.3782951226
6,7,hADMM,43.189329711071196,1.6391278088649948,555916.3552204951,868.0,147.0,99,949244.3782951226
6,8,hADMM,37.21978435680875,1.4338630804888464,597750.1042351152,992.0,168.0,99,949244.3782951226
6,9,hADMM,32.29306629578207,1.2603714114013673,634857.8310603793,1116.0,189.0,99,949244.3782951226
6,10,hADMM,28.178443378609956,1.1122186208620537,667799.2381359005,1240.0,210.0,99,949244.3782951226
6,11,hADMM,24.704457413037204,0.9846372865091908,697080.4137338084,1364.0,231.0,99,949244.3782951226
6,12,hADMM,21.7434737176515,0.8740128330795809,723146.4026974118,1488.0,252.0,99,949244.3782951226
6,13,hADMM,19.199474261801807,0.777545350712602,746383.8529020904,1612.0,273.0,99,949244.3782951226
6,14,hADMM,16.999092154251823,0.6930243509945058,767127.3875912528,1736.0,294.0,99,949244.3782951226
6,15,hADMM,15.085287658585196,0.618675632994119,785666.7682975519,1860.0,315.0,99,949244.3782951226
6,16,hADMM,13.412955442257715,0.5530547373459083,802253.5930852781,1984.0,336.0,99,949244.3782951226
6,17,hADMM,11.945868630572509,0.4949710965017733,817107.1044979461,2108.0,357.0,99,949244.3782951226
6,18,hADMM,10.654527989779247,0.44343287012109656,830419.0604787896,2232.0,378.0,99,949244.3782951226
6,19,hADMM,9.514622732445902,0.39760604013066114,842357.7686267203,2356.0,399.0,99,949244.3782951226
6,20,hADMM,8.50590861663575,0.35678355012227136,853071.4221479343,2480.0,420.0,99,949244.3782951226
6,21,hADMM,7.611375193782761,0.320361660679195,862690.8691465359,2604.0,441.0,99,949244.3782951226
6,22,hADMM,6.816616978766482,0.2878215810598821,871331.9260810282,2728.0,462.0,99,949244.3782951226
6,23,hADMM,6.109351025281983,0.258715020134904,879097.3241014725,2852.0,483.0,99,949244.3782951226
6,24,hADMM,5.479041433178306,0.23265268974848397,886078.3579423102,2976.0,504.0,99,949244.3782951226
6,25,hADMM,4.916603233974225,0.20929506059915504,892356.2919008858,3100.0,525.0,99,949244.3782951226
6,26,hADMM,4.414166101136978,0.1883448567272783,898003.5657564268,3224.0,546.0,99,949244.3782951226
6,27,hADMM,3.9648837874189957,0.16954090650080822,903084.8345708891,3348.0,567.0,99,949244.3782951226
6,28,hADMM,3.562778967792181,0.15265306261481904,907657.8694921824,3472.0,588.0,99,949244.3782951226
6,29,hADMM,3.2026158205752617,0.13747797264562855,911774.3414293955,3596.0,609.0,99,949244.3782951226
6,30,hADMM,2.8797945715187687,0.12383553237164158,915480.5053913301,3720.0,630.0,99,949244.3782951226
6,31,hADMM,2.590263595371219,0.11156589186026089,918817.8000817542,3844.0,651.0,99,949244.3782951226
6,32,hADMM,2.3304456754315312,0.10052691266309033,921823.3748150072,3968.0,672.0,99,949244.3782951226
6,33,hADMM,2.0971757702701073,0.09059199595322909,924530.5537968053,4092.0,693.0,99,949244.3782951226
6,34,hADMM,1.8876482018599854,0.081648217868306,926969.2461897294,4216.0,714.0,99,949244.3782951226
6,35,hADMM,1.6993716095723814,0.07359472098885611,929166.3090652837,4340.0,735.0,99,949244.3782951226
6,36,hADMM,1.5301303465539848,0.06634132072421117,931145.8692664969,4464.0,756.0,99,949244.3782951226
6,37,hADMM,1.3779512523929678,0.05980729308684474,932929.6093189513,4588.0,777.0,99,949244.3782951226
6,38,hADMM,1.2410749380110542,0.05392031641203232,934537.0217926066,4712.0,798.0,99,949244.3782951226
6,39,hADMM,1.117930877709705,0.04861554441699667,935985.6359050565,4836.0,819.0,99,949244.3782951226
6,40,hADMM,1.0071157297661053,0.043834791851994126,937291.2196420071,4960.0,840.0,99,949244.3782951226
6,41,hADMM,0.9073744077249275,0.039525817110163786,938467.9602382232,5084.0,861.0,99,949244.3782951226
6,42,hADMM,0.8175835057797258,0.035641688683396566,939528.625494061,5208.0,882.0,99,949244.3782951226
6,43,hADMM,0.7367367471104667,0.032140224407175566,940484.7080898753,5332.0,903.0,99,949244.3782951226
6,44,hADMM,0.6639321773115356,0.02898349412272161,941346.5547928815,5456.0,924.0,99,949244.3782951226
6,45,hADMM,0.5983608687709917,0.026137377774677617,942123.4822200395,5580.0,945.0,99,949244.3782951226
6,46,hADMM,0.5392969374227539,0.0235711721156715,942823.8806225386,5704.0,966.0,99,949244.3782951226
6,47,hADMM,0.48608870326580333,0.021257240149502366,943455.3069846755,5828.0,987.0,99,949244.3782951226
6,48,hADMM,0.4381508502866043,0.019170698250041696,944024.5685805588,5952.0,1008.0,99,949244.3782951226
6,49,hADMM,0.3949574620488603,0.017289136570679986,944537.7980017276,6076.0,1029.0,99,949244.3782951226
6,50,hADMM,0.35603582655745336,0.015592368932960454,945000.5205545127,6200.0,1050.0,99,949244.3782951226
6,51,hADMM,0.32096091836396395,0.014062208869489723,945417.7148257566,6324.0,1071.0,99,949244.3782951226
6,52,hADMM,0.2893504781185451,0.012682268913824402,945793.8671283158,6448.0,1092.0,99,949244.3782951226
6,53,hADMM,0.26086062030538115,0.011437780584612867,946133.0204592752,6572.0,1113.0,99,949244.3782951226
6,54,hADMM,0.23518190865077265,0.010315432819892223,946438.8185365334,6696.0,1134.0,99,949244.3782951226
6,55,hADMM,0.21203584638302836,0.009303226877793946,946714.545418003,6820.0,1155.0,99,949244.3782951226
6,56,hADMM,0.1911717349885728,0.008390345968495083,946963.1611548291,6944.0,1176.0,99,949244.3782951226
6,57,hADMM,0.1723638607705995,0.007567038040589225,947187.3338819054,7068.0,1197.0,99,949244.3782951226
6,58,hADMM,0.15540897336046516,0.0068245103732582635,947389.468707064,7192.0,1218.0,99,949244.3782951226
6,59,hADMM,0.14012402455252831,0.006154834735664139,947571.7337225695,7316.0,1239.0,99,949244.3782951226
6,60,hADMM,0.12634413950572584,0.0055508620295032784,947736.0834290377,7440.0,1260.0,99,949244.3782951226
6,61,hADMM,0.11392079555213708,0.005006145443424259,947884.2798320256,7564.0,1281.0,99,949244.3782951226
6,62,hADMM,0.1027201866578983,0.004514871253618935,948017.9114447612,7688.0,1302.0,99,949244.3782951226
6,63,hADMM,0.09262175400158652,0.004071796486115886,948138.4104070337,7812.0,1323.0,99,949244.3782951226
6,64,hADMM,0.08351686539613887,0.003672192775812988,948247.0679076917,7936.0,1344.0,99,949244.3782951226
6,65,hADMM,0.07530762799868923,0.003311795755619684,948345.0480811421,8060.0,1365.0,99,949244.3782951226
6,66,hADMM,0.06790582059407385,0.002986759462645594,948433.4005293973,8184.0,1386.0,99,949244.3782951226
6,67,hADMM,0.061231933176277786,0.0026936152366356936,948513.071605773,8308.0,1407.0,99,949244.3782951226
6,68,hADMM,0.05521430281165575,0.0024292346722720737,948584.9145846419,8432.0,1428.0,99,949244.3782951226
6,69,hADMM,0.04978833590311921,0.002190796218094704,948649.6988267851,8556.0,1449.0,99,949244.3782951226
6,70,hADMM,0.044895808208586116,0.001975755063133633,948708.1180403433,8680.0,1470.0,99,949244.3782951226
6,71,hADMM,0.04048423464592934,0.0017818159844207315,948760.7977269057,8804.0,1491.0,99,949244.3782951226
6,72,hADMM,0.03650630180019808,0.001606908862964218,948808.301893457,8928.0,1512.0,99,949244.3782951226
6,73,hADMM,0.03291935692653895,0.0014491666045444163,948851.1391027501,9052.0,1533.0,99,949244.3782951226
6,74,hADMM,0.029684947696544135,0.001306905228529942,948889.7679275142,9176.0,1554.0,99,949244.3782951226
6,75,hADMM,0.02676840757066848,0.0011786059108072067,948924.6018674503,9300.0,1575.0,99,949244.3782951226
